ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl
103635_at	1.8549333267238648	7.073075225794305	13.665444594479714	3.0754117470581768e-9	4.2673046552513904e-7	11.696532410471647	ENSMUSG00000022130
95613_at	1.8502246689666793	7.6883883768093035	7.165574175411846	6.2445766540933e-6	1.2783979222347072e-4	3.8694146302924626	ENSMUSG00000032328
102379_at	1.8418583153959123	7.091099039605346	6.437679121476689	1.9339808649121008e-5	2.9964706006231157e-4	2.697487721358703	ENSMUSG00000010067
101934_at	1.8417607545705232	7.573761556657905	8.354067573196467	1.1404713593525263e-6	3.482202038042628e-5	5.63186279381638	ENSMUSG00000056121
93681_at	1.8406814853589788	7.66041379857457	8.887915215564872	5.607942038647372e-7	2.0477187186733447e-5	6.36656510940737	ENSMUSG00000050288
104578_f_at	1.8401463990636202	10.746360134816817	6.468095706869124	1.8421100410604763e-5	2.8863576151522244e-4	2.747917772453853	ENSMUSG00000015143.1
162234_f_at	1.8376379845747577	6.290134392954317	8.1921693529759	1.4234076209659855e-6	4.107782491500566e-5	5.4023073173742695	ENSMUSG00000061353.2
100606_at	1.8361893490423693	8.581967609659225	6.179049414516792	2.940411380641643e-5	4.1319006313395316e-4	2.2635082978009002	ENSMUSG00000079037
100925_at	1.835882783328561	4.341483129086832	14.369796674960652	1.6348749405491894e-9	2.785868727184603e-7	12.332198661571503	ENSMUSG00000072704
103434_at	1.8315220249010897	5.873554313520056	15.052442643943978	9.092260945730082e-10	1.865316667869861e-7	12.91934726036267	ENSMUSG00000018001
97349_at	1.8289821495251033	6.822914082805214	7.332671262377427	4.865008859750278e-6	1.0564729542859775e-4	4.128291729511659	ENSMUSG00000048285
101123_at	1.8279936793805032	9.13588135759834	8.90355462749093	5.495108964946964e-7	2.0302639276407597e-5	6.387586948319338	ENSMUSG00000022108
160963_at	1.824287992219051	7.540071555356052	9.016618498500469	4.7478491867183325e-7	1.807656726943248e-5	6.538733383838702	ENSMUSG00000050530
97984_i_at	1.8231381430682818	7.745083416459642	7.091268361657377	6.985862677769415e-6	1.3882661674637686e-4	3.753092131769723	ENSMUSG00000021288
93437_f_at	1.8212369750819581	6.074914727429909	12.507941469204873	9.266299875345205e-9	9.183932765342137e-7	10.579623197154852	ENSMUSG00000085208
94813_at	1.8139316490360926	8.018145068226287	7.940290641259492	2.0216723635172465e-6	5.4410871714662445e-5	5.038723582222875	ENSMUSG00000052957
100513_at	1.8129995961602372	8.027370088485526	9.649348821764447	2.1469050551874612e-7	9.815974922947919e-6	7.358445241236954	ENSMUSG00000022377
100089_at	1.8055142542148346	8.776686848081281	5.975484192740323	4.1157865221777626e-5	5.353952300932906e-4	1.9154195842952522	ENSMUSG00000024538
92220_s_at	1.7959356696611968	7.285347091643852	7.3060982780559796	5.0608207928614324e-6	1.0877716017427465e-4	4.08737253630826	ENSMUSG00000024381
93593_f_at	1.7894040776306888	8.982340400021268	7.748246698902044	2.6552654985604552e-6	6.658424808438347e-5	4.756135232335067	ENSMUSG00000040212
92335_at	1.7883599847276308	6.329616907275516	15.024824894543277	9.306333098837685e-10	1.8744756086820161e-7	12.896119471782495	ENSMUSG00000002020
99835_at	1.7841739658277076	6.3688820856127775	15.954009140208186	4.3408590842002426e-10	1.2320147328066507e-7	13.654532592730408	ENSMUSG00000024912
103607_at	1.7752823841393717	6.930322268740392	8.029538644734536	1.7837932932382232e-6	4.961249587073259e-5	5.168459040491488	ENSMUSG00000028597
94197_at	1.7669993682380722	6.612326897180965	9.206647026242813	3.724937501976229e-7	1.4790064332835875e-5	6.789524433051691	ENSMUSG00000028381
160660_r_at	1.7654130063440499	3.5003559178268104	14.358740342989257	1.6508190728031764e-9	2.785868727184603e-7	12.322460521083965	ENSMUSG00000039081
160962_at	1.7650071957260902	8.10923339524687	8.57710860347772	8.44532851976334e-7	2.7815033554239987e-5	5.942915798900559	ENSMUSG00000042215
96831_at	1.7631333113036627	7.817683751369331	10.254259063972057	1.0425751393200651e-7	5.4248659749287386e-6	8.102735741061162	ENSMUSG00000022844
160205_f_at	1.7615737554376256	8.617895402784804	5.996625662155453	3.9734592828665724e-5	5.221841093716878e-4	1.951836551591203	ENSMUSG00000028557
103047_at	1.7606737867657323	7.066423693100047	8.042945472009931	1.7507059439963613e-6	4.891010252489163e-5	5.18786146681976	ENSMUSG00000040374
99440_at	1.7494983687881493	5.783883643944075	12.100321737660005	1.3953269675894897e-8	1.2962970040603616e-6	10.163006739844253	ENSMUSG00000008575.1
94345_at	1.7476341848448982	7.931567598379823	10.268817992005872	1.0250327030686807e-7	5.355903094527902e-6	8.120197612417828	ENSMUSG00000021756
93861_f_at	1.7458504867898705	7.429159676668599	10.732285810651899	6.03069396485061e-8	3.8364008003503665e-6	8.665447062584732	ENSMUSG00000004552
94964_at	1.744293168279829	6.7188315843470505	10.586483493155445	7.111592863928113e-8	4.290317472692477e-6	8.496110373926452	ENSMUSG00000021823.1
96283_at	1.7392685677943707	8.573943174232753	7.157644830666659	6.319559818495332e-6	1.2895206374733613e-4	3.8570370306492183	ENSMUSG00000026223
96605_at	1.7391805900249127	5.894637245791902	14.407377790675499	1.5819005476621587e-9	2.772936666440307e-7	12.365243453550999	ENSMUSG00000023367
103554_at	1.7377434025512386	8.296039522838187	5.813505299589701	5.400717100127508e-5	6.567103714351735e-4	1.634371105866995	ENSMUSG00000011256
104628_at	1.7344775279669253	8.516779398797814	7.7088241457771405	2.8096596486642425e-6	6.975552622767209e-5	4.6975419008077886	ENSMUSG00000024085
99367_at	1.7282262372378216	4.165076785963357	11.535599324836985	2.5089497253114475e-8	2.0749512695158513e-6	9.564076551366163	ENSMUSG00000027479
98366_at	1.7230818252045408	6.285401251290716	10.754629856589835	5.881174297903348e-8	3.8053940223946637e-6	8.691223206496602	ENSMUSG00000027087
160434_at	1.714870741294865	7.097878102448988	7.838902714086418	2.3333269964730694e-6	6.032833857547763e-5	4.89011942200246	ENSMUSG00000031021
103335_at	1.7103507280385877	8.189414680580262	8.86148017824802	5.804300136060889e-7	2.0949161878360802e-5	6.330968497906769	ENSMUSG00000001123
161609_at	1.7100565324518637	6.728747164041876	10.175686734118313	1.1429400140265303e-7	5.7092139580653235e-6	8.008137777009066	ENSMUSG00000026475
104587_at	1.7088688689091827	6.342463489798973	10.440912644650105	8.399356615038442e-8	4.682641312883931e-6	8.325047645302908	ENSMUSG00000019846
94304_at	1.7018985866321668	8.588289532768913	5.966719436616789	4.176352837655948e-5	5.387840313703251e-4	1.9003039451377948	ENSMUSG00000018340
96271_at	1.698138546654084	8.702155428557532	6.527021001716151	1.676966946883943e-5	2.6899885441777547e-4	2.845250406585535	ENSMUSG00000050912
160311_at	1.6975467767750132	8.448882305805967	8.746524468520095	6.747239650573766e-7	2.3470620823500054e-5	6.175235697546421	ENSMUSG00000036606
99023_at	1.6949227794437034	7.773513159162717	9.409039875280085	2.888398622625753e-7	1.2114512099451013e-5	7.052244915199845	ENSMUSG00000003131
95417_at	1.692364542488729	7.351179416822847	9.349170302047668	3.1127550737242035e-7	1.27449460198911e-5	6.9749954377717	ENSMUSG00000043998
104100_at	1.687975591348902	8.020880565203758	7.393357439784529	4.447265274155416e-6	9.891570395621993e-5	4.221389464801451	ENSMUSG00000004044
160184_at	1.685141770852245	7.529970114012893	7.503269407536209	3.7843533509060463e-6	8.751667527058278e-5	4.3887645646094295	ENSMUSG00000001576
102886_at	1.6843660263515172	7.390994249269785	9.350477644971221	3.1076625516115066e-7	1.27449460198911e-5	6.976686451369355	ENSMUSG00000031119
101110_at	1.6835745187099933	7.380013832446371	9.889227333807986	1.6055731530740263e-7	7.652823486865817e-6	7.658046069319717	ENSMUSG00000048126
161013_f_at	1.6821751397306501	7.220439682589517	6.586784750344261	1.5253274151832428e-5	2.5129668549879073e-4	2.9434776394540894	ENSMUSG00000039911
99524_at	1.6807194596636919	5.385460070971542	10.732897474426144	6.026547341235835e-8	3.8364008003503665e-6	8.666153293244712	ENSMUSG00000054640
103886_at	1.6778596807465833	7.3919421299009205	11.425554332903385	2.8206793687907746e-8	2.3020046200157544e-6	9.444299104143191	ENSMUSG00000005873
104065_at	1.672244876181539	4.628294745254688	10.818636142536022	5.474340719742892e-8	3.5980824688499597e-6	8.76480662647403	ENSMUSG00000030104
93017_at	1.6698159833989612	5.834698816406677	8.475917552045754	9.671782187104377e-7	3.112917936921635e-5	5.802533813573007	ENSMUSG00000028249
92676_at	1.665733911668994	4.682939772849865	15.509858007424562	6.218101646739252e-10	1.489414809485244e-7	13.297850862717475	ENSMUSG00000039153
92484_at	1.6595057169566285	4.082475653738866	11.412023960230249	2.8617738017983463e-8	2.3056665314101774e-6	9.429501169265482	ENSMUSG00000015501
99067_at	1.6569017394220662	7.634735666286819	7.182135585127826	6.090982836116038e-6	1.2551847138187638e-4	3.8952395053018414	ENSMUSG00000031451
98835_at	1.6534406487475115	4.9843482901917895	12.015751901236202	1.5212200958356504e-8	1.3866420844376352e-6	10.074952801510271	ENSMUSG00000028883
92195_at	1.6517081719539872	6.091858578590799	7.437690451175642	4.1661780144928394e-6	9.425223015396119e-5	4.289091865450276	ENSMUSG00000056216
100019_at	1.6490042563534635	7.851811779808031	6.276351331859911	2.5088932029870157e-5	3.6595152036701e-4	2.427867578810549	ENSMUSG00000021614
97507_at	1.6416996945796205	6.628135256305331	11.3177756300463	3.16637486533757e-8	2.4713555823959737e-6	9.325988795755972	ENSMUSG00000033880
100751_at	1.6383934529429265	6.967581872362327	12.717708585101587	7.539441751471197e-9	7.911978873308596e-7	10.789121464109087	ENSMUSG00000054693.1
96703_at	1.6338214583781259	9.604949257495427	6.509237710896705	1.7250961095929098e-5	2.7548593627360943e-4	2.8159266205942686	ENSMUSG00000025151
94377_at	1.6338118866473517	5.227098673831675	13.419718042768359	3.859815607435559e-9	4.91850788833217e-7	11.46720317316952	ENSMUSG00000032766
103209_at	1.6336469115975776	5.1960811649651815	8.589533083478068	8.306539122520278e-7	2.7735845070062364e-5	5.960068322199071	ENSMUSG00000001870
97473_at	1.6323821767971065	8.722940314832485	9.396752801640416	2.9329986658755034e-7	1.2209095779817762e-5	7.036422618109141	ENSMUSG00000025511
160694_at	1.6310587119524644	6.410572136938024	10.975161188009537	4.600692045159104e-8	3.209689511728876e-6	8.943178634157018	ENSMUSG00000022965
93451_at	1.6303606249126812	8.041959186546244	7.572981885340034	3.4187834639827408e-06	8.178882739121928e-5	4.494101009833715	ENSMUSG00000033060
102896_at	1.6277554262393759	7.4866227470072975	8.35074229713656	1.145639599640755e-6	3.4894505659301826e-5	5.627180049905606	ENSMUSG00000068335
95493_at	1.6225005997095625	8.01668872383213	15.701974684870144	5.31685921423314e-10	1.31986920686174e-7	13.45341537986841	ENSMUSG00000001119.1
95092_at	1.6223921319986179	7.1648003516222865	6.972936674027677	8.364687289260382e-6	1.5996663838940833e-4	3.5663083319147297	ENSMUSG00000028161
95102_at	1.6192539353548625	8.719712443605122	11.697251261968232	2.1159426300905928e-8	1.7975436438483892e-6	9.738182716290414	ENSMUSG00000025647
100013_at	1.6154310799996798	7.171453158528628	8.457534069280406	9.914222847496372e-7	3.1827458848209434e-5	5.7768991926736994	ENSMUSG00000010358
93436_i_at	1.6102052196981846	4.467055279042876	7.658850902096151	3.019173292950554e-6	7.392830604385591e-5	4.62297893660668	ENSMUSG00000085208.1
160253_at	1.6096020562863718	11.027135750602907	5.816525848144059	5.373243112462224e-5	6.552837889494947e-4	1.6396448458508193	ENSMUSG00000025492
103433_at	1.6091194990259838	7.276258317610963	8.18329461391471	1.44093113197296e-6	4.146163128128646e-5	5.389630854446111	ENSMUSG00000018001.1
100153_at	1.6068629472272153	8.163160363786982	7.792018932877677	2.4943119692335423e-6	6.338084394334592e-5	4.820959386157579	ENSMUSG00000039542
95345_at	1.6048695988715496	7.163875880209838	11.23569405438457	3.459911891057359e-8	2.6028541985255604e-6	9.235215210205617	ENSMUSG00000035274
102942_at	1.6041269777880904	6.952951857524108	7.110851860752364	6.781881470547728e-6	1.3635644187824127e-4	3.7838214772381793	ENSMUSG00000042331
161139_f_at	1.602753417884716	7.320551560661409	12.840199229986748	6.693013099407048e-9	7.205374791844416e-7	10.909958751114338	ENSMUSG00000022377.1
102298_at	1.6012424673092127	5.785003067595536	8.77994822673017	6.45734063309974e-7	2.2715287274971703e-5	6.220673244995199	ENSMUSG00000027859
103100_at	1.5957066592296183	8.03356615378176	7.326138426323349	4.912393215935613e-6	1.0613489010485111e-4	4.118240657626204	ENSMUSG00000027803
100099_at	1.594605307161146	8.492226384519407	7.217718844263593	5.774328980368593e-6	1.2058498379070734e-4	3.9506013705517713	ENSMUSG00000037049
96275_f_at	1.591616413101896	6.396117386685239	10.704479729030105	6.222450379331399e-8	3.924543451368207e-6	8.633305429254179	ENSMUSG00000025016
161040_at	1.587330569904804	5.8580925403190065	10.656104513655722	6.571728348960758e-8	4.082972319493629e-6	8.577216451447457	ENSMUSG00000044674
93753_at	1.579900986563608	7.917804731840132	7.010453307292083	7.898792455259187e-6	1.526420960459127e-4	3.6257330031369133	ENSMUSG00000022500
100412_g_at	1.575805064154392	7.434532653457243	10.356127839523783	9.262212283621067e-8	4.988939191908832e-6	8.224483284790873	ENSMUSG00000020473
97451_at	1.574194729101432	8.270534558226748	7.6595870741110605	3.0159695094727387e-6	7.392830604385591e-5	4.62407969246256	ENSMUSG00000024150
95052_at	1.5723694717234364	6.368883587332435	10.224853040853338	1.0789908715155021e-7	5.499429367238134e-6	8.067403088892627	ENSMUSG00000023571
104509_at	1.5669447834548516	5.406131815087232	14.691598679509228	1.236090985663912e-9	2.3039260043240203e-7	12.612401739367328	ENSMUSG00000050370
95467_at	1.5637123747030781	7.955730049356306	5.824327227753181	5.302960239909672e-5	6.492487007450194e-4	1.6532599492644682	ENSMUSG00000063253
102053_at	1.5548094992400627	3.536708143111121	12.690173332643024	7.745043362515654e-9	8.060008459257957e-7	10.761807046564748	ENSMUSG00000032372
101587_at	1.5537925438635156	8.329754903737282	6.110915232809188	3.288603602621691e-5	4.5279031741499095e-4	2.1476383697616725	ENSMUSG00000038776
103693_at	1.5534521599861444	4.824690809228799	8.792426464101467	6.35253116516548e-7	2.247320373671006e-5	6.237603410172408	ENSMUSG00000032041
95104_at	1.5502550070000956	7.556720089529744	10.023590367929236	1.3676814059154338e-7	6.671720858231226e-6	7.8232823652245855	ENSMUSG00000022261
96751_at	1.5468828391561704	9.14118048661121	11.69945744799002	2.111057311583149e-8	1.7975436438483892e-6	9.740543872280607	ENSMUSG00000036093
160835_i_at	1.538636713482826	5.1892868317094285	6.837380011448946	1.0305151560703007e-5	1.8516652185620024e-4	3.3499949226477703	ENSMUSG00000037960
95079_at	1.5372734502635703	7.008938415204109	6.717490210642155	1.2418668121936201e-5	2.1509615465567167e-4	3.156586517042369	ENSMUSG00000029231
101975_at	1.5347148398833372	8.008459494800642	11.164187894780792	3.739348505600868e-8	2.7540636755195756e-6	9.155658873391364	ENSMUSG00000040856
92848_at	1.5317049031299952	8.516624140990876	7.552578920710893	3.5217377284617534e-6	8.377040143434356e-5	4.463337670125995	ENSMUSG00000030934
93697_at	1.5285091343647732	6.000664065100901	8.976903664327528	4.997210524217167e-7	1.8853524177167367e-5	6.4858071206342025	ENSMUSG00000039989
102827_at	1.5260614398071963	8.162843104345386	6.683671581415254	1.3094265375092222e-5	2.2400162466322147e-4	3.1016726167874857	ENSMUSG00000026393
160593_at	1.525591276040215	9.298146117293523	6.465953377983989	1.8484277570532414e-5	2.892627297002616e-4	2.744370029052579	ENSMUSG00000002365
102921_s_at	1.5220396165036085	4.250452139505065	9.584794857155613	2.323708286744985e-7	1.0400884976656407e-5	7.276794010310166	ENSMUSG00000024778
98405_at	1.5186987426379357	6.993167909664632	9.103712387685508	4.2461705205808454e-7	1.641677320774415e-5	6.654177043872478	ENSMUSG00000045827
160131_at	1.5150409389142911	8.24205428889075	6.1399426544089435	3.13523899796008e-5	4.348786981241481e-4	2.1970812756633435	ENSMUSG00000032531
100477_at	1.513913651168978	6.815553541321996	7.507223341194286	3.7625494027940674e-6	8.717387187772228e-5	4.394756035017853	ENSMUSG00000022754
97504_at	1.510245265472033	6.713162032699466	6.298035382940708	2.4221400899213414e-5	3.5753765298980746e-4	2.464316929961237	ENSMUSG00000000184
104704_at	1.5019312227372907	6.389384967329095	7.061734569237114	7.3058408192666e-6	1.434517926902536e-4	3.706651350327647	ENSMUSG00000000605
93220_at	1.4992922885210387	6.0709231020881855	13.097262671339807	5.229406016859535e-9	6.081333120240302e-7	11.16004435975347	ENSMUSG00000031274
97538_at	1.4953869148101546	7.278876905188095	7.082155858357304	7.082979824731404e-6	1.404004000813425e-4	3.7387756388734434	ENSMUSG00000025534
103590_at	1.4922208278506446	5.884260454231946	9.478054162176747	2.6509435164094915e-7	1.141551125273163e-5	7.140813512607936	ENSMUSG00000053460
160903_at	1.4900234481019607	6.53533205093973	9.450400457026154	2.7434956178700665e-7	1.1693096681215493e-5	7.105386002911601	ENSMUSG00000029207
100951_at	1.4808256895824954	7.662471133916743	5.883595538074392	4.7995129793492554e-5	6.011666809038465e-4	1.7564248850483732	ENSMUSG00000034462
160833_at	1.4798199127371507	5.7133304593276835	10.467607588729004	8.145755499531739e-8	4.623827030825107e-6	8.356568137018117	ENSMUSG00000024513
92414_at	1.479515335256683	4.688755757114856	13.091270662121504	5.259320763820888e-9	6.081333120240302e-7	11.154268331507378	ENSMUSG00000054555
95101_at	1.4726058486329299	5.147677812597004	5.901082560307023	4.660751254447817e-5	5.879137541974175e-4	1.7867718120486966	ENSMUSG00000019877
98957_at	1.4704366021493032	6.927139197834655	6.199838847827285	2.8420626204466525e-5	4.028567310344812e-4	2.298735245672871	ENSMUSG00000031990
103223_at	1.4684005031104057	4.2711128121380435	11.583460932373436	2.3850434139553166e-8	1.998954506944563e-6	9.615852628522312	ENSMUSG00000045038
92492_at	1.4662961646243549	5.15632299201064	7.793280843720191	2.4898280890727923e-6	6.338084394334592e-5	4.82282455972287	ENSMUSG00000024782
93956_at	1.4660204211888068	5.019988825031678	11.261902081518556	3.3631507394626686e-8	2.5609162460005978e-6	9.264262025221267	ENSMUSG00000074896
93711_at	1.4599651683502763	8.621727602334605	6.172790228084243	2.9707179010828755e-5	4.163672856197862e-4	2.2528906180932626	ENSMUSG00000020986
160320_at	1.4551028345631245	7.472575996641069	6.967076056667074	8.440049653978141e-6	1.6116107045700156e-4	3.557008102056672	ENSMUSG00000025006
93975_at	1.4529823025819173	8.036502744602833	6.489955093245434	1.7789320445040042e-5	2.8227831476195685e-4	2.7840810899607202	ENSMUSG00000028967
102639_at	1.4507859112877215	5.808450685414681	8.026325863777465	1.791820384752721e-6	4.9725006588426625e-5	5.163806144304825	ENSMUSG00000033350
92267_at	1.4471634588051536	8.658644254941647	11.029583789589024	4.332858331869178e-8	3.1100136111093407e-6	9.004679580689032	ENSMUSG00000048376.2
104333_at	1.445619879622381	6.884987734997734	6.423093848786749	1.979735019452333e-5	3.0446959264680704e-4	2.673260214295345	NA.10
94899_at	1.445456879883558	9.842136016018816	6.5654083060549775	1.577834843498258e-5	2.569838691135415e-4	2.9084001706053773	ENSMUSG00000005417
104276_at	1.4450235682159907	9.76245061572316	7.242512668292105	5.564011707011622e-6	1.1756916784629634e-4	3.9890762843627545	ENSMUSG00000028480
96056_at	1.4440611201157214	9.576017978851677	7.190651907449747	6.0135607910537215e-6	1.2412784654327087e-4	3.9085050064566325	ENSMUSG00000002233
92308_at	1.4409048189002016	4.56298693292231	11.272913335682963	3.323362267596287e-8	2.5609162460005978e-6	9.276448188855287	ENSMUSG00000033278
99052_at	1.4362145217814337	7.273010662779213	8.316110298057456	1.200968140013381e-6	3.5965683770952286e-5	5.578330480735893	ENSMUSG00000024238
93954_at	1.4351744397224486	4.462262861460379	9.947970369105951	1.4965504139172173e-7	7.2157998335900425e-6	7.730511955187215	ENSMUSG00000028005
100488_at	1.4289828011769838	8.331681262539364	8.283198851664599	1.256182440919714e-6	3.7350491243346165e-5	5.5317724522362735	ENSMUSG00000028048
95430_f_at	1.4270335433986014	8.0600317181742	6.010249327756026	3.884489500067431e-5	5.117036379413721e-4	1.975271239323682	ENSMUSG00000032388
93300_at	1.4252212209082584	4.29389672219164	10.45889877481148	8.227579563277044e-8	4.649140886253562e-6	8.346292544570035	ENSMUSG00000039239
93919_at	1.4190413901136072	4.492407647844123	8.749849729832238	6.717787995595457e-7	2.3433445946646944e-5	6.179762002125544	ENSMUSG00000052854
102378_at	1.4185105792782693	5.05437739203774	11.349531709933558	3.060045768677264e-8	2.4185981999520044e-6	9.360951467360241	ENSMUSG00000030255
93349_at	1.4148113454381477	9.55663901152654	6.857354967939691	9.991637328627915e-6	1.8065039173451025e-4	3.382027416369466	ENSMUSG00000029718
160396_at	1.4145501683479935	6.879479964629474	6.486051547059834	1.7900443942509542e-5	2.833170371871778e-4	2.777628064596005	ENSMUSG00000015714
97489_at	1.4143895164935127	6.551942215838105	7.529540633015959	3.6419496029932164e-6	8.581257857014959e-5	4.428535411344361	ENSMUSG00000033059
103327_at	1.4139269648158796	7.143121525081828	6.625221870439034	1.4354943418911843e-5	2.4030098313052427e-4	3.0063919560315675	ENSMUSG00000039476
104002_at	1.4121361512379575	6.902519536306291	8.135287843598983	1.5397759631606188e-6	4.390119230125527e-5	5.320890407632628	ENSMUSG00000031365
93952_r_at	1.4107106694050318	3.7533214217260267	13.264360765597345	4.464376615016987e-9	5.488667731729573e-7	11.320110351220716	ENSMUSG00000040204
103518_at	1.4046158720401278	4.0930875130396975	9.469536918231002	2.6790897956977516e-7	1.1497069886142102e-5	7.1299107101101455	ENSMUSG00000074874
98918_at	1.393900804333887	8.973073462258892	8.575462946477012	8.463895540207555e-7	2.7815033554239987e-5	5.9406425278010175	ENSMUSG00000038991
94872_at	1.3930585205947148	4.626070579090764	7.396957108666306	4.423710135623603e-6	9.882520961300099e-5	4.226896328110245	ENSMUSG00000019872
95444_at	1.3919181084504952	8.73226386079131	9.767288445396126	1.8598352694562875e-7	8.731437159763203e-6	7.50649317996351	ENSMUSG00000018171
161499_f_at	1.39134966065442	5.815741162670592	7.759117137195419	2.614292753625028e-6	6.56887080629162e-5	4.772256678826151	NA.11
98865_at	1.3912521988680204	6.800881504057675	5.978211076913682	4.0971318599947915e-5	5.340812387016176e-4	1.9201201965360593	ENSMUSG00000022367
160579_at	1.3900344842823102	5.527970574724558	10.449463747537347	8.317216970718193e-8	4.6786218707355316e-6	8.335151913531686	ENSMUSG00000003746
161698_f_at	1.3884758997271103	9.043399037863338	5.885391950322617	4.785060477648926e-5	6.005347261130552e-4	1.7595443023035529	ENSMUSG00000028849
160742_at	1.387472720020467	8.539819301636056	6.777179048374026	1.131444076914735e-5	1.9956883661739e-4	3.25312417170257	ENSMUSG00000004846
103086_at	1.387039022844065	5.492570065356142	11.36466267283305	3.0107295534545093e-8	2.3947764753847078e-6	9.377579788657474	ENSMUSG00000038253
96252_at	1.3866920615699065	8.963978751322289	8.360707037424858	1.1302260299763375e-6	3.45937810351581e-5	5.641208654690372	ENSMUSG00000032504
99608_at	1.3846602631237683	7.475293037224813	6.655790124374992	1.368039859619338e-5	2.3243648662484752e-4	3.056280931315312	ENSMUSG00000005161
93871_at	1.3831782796332641	5.483006093746233	12.234963934346979	1.2173116301784558e-8	1.1773260099285217e-6	10.302036870298831	ENSMUSG00000026981
99847_at	1.3827738067691122	6.955782653181824	10.5917261129515	7.069336985926928e-8	4.2855281689444405e-6	8.502233670981683	ENSMUSG00000013846
162414_f_at	1.3796752308368072	7.086533993844825	8.418467304112268	1.0451128135262613e-6	3.3198976937953314e-5	5.722288238538761	ENSMUSG00000001555.1
98531_g_at	1.3783128342184465	8.745627017497059	7.256550688505582	5.448538264571208e-6	1.1532431499655127e-4	4.010823934762129	ENSMUSG00000053332
92671_f_at	1.3726496028573925	4.519920159787972	10.468867776157333	8.133987406845584e-8	4.623827030825107e-6	8.35805444185395	ENSMUSG00000026482
99329_at	1.3715589338800855	6.857923777018681	7.686584349789292	2.9009319270674326e-6	7.145332920161361e-5	4.664398708964793	ENSMUSG00000023088
94882_at	1.3693888074370237	7.801448944784923	13.49973204220311	3.583171886021326e-9	4.760281969429182e-7	11.542321344034054	ENSMUSG00000032328.1
160082_s_at	1.368940000671973	9.852849151080163	6.349915888065053	2.2271434260936564e-5	3.3468793146880363e-4	2.5512600158427414	ENSMUSG00000021877
104388_at	1.3609965128687964	5.856939338272247	6.915768812158675	9.13126437536029e-6	1.7019586495447658e-4	3.4753888606168992	ENSMUSG00000019122
104315_at	1.3598638083494752	8.440727101703985	6.406725582189594	2.0324433366207334e-5	3.10921718754006e-4	2.646035907070596	ENSMUSG00000027247
104049_at	1.3589958879589217	5.7177756756715	7.395415668295629	4.433780646691677e-6	9.88733084212244e-5	4.224538404054943	ENSMUSG00000029634
102224_at	1.3589947700986524	7.986166455029836	8.657966247101758	7.584305232848489e-7	2.5877815231642605e-5	6.054216403575165	ENSMUSG00000005533
92871_at	1.3556181834904502	5.772593475853163	6.48542637615892	1.7918308725167355e-5	2.833170371871778e-4	2.7765943869955567	ENSMUSG00000020964
161914_s_at	1.3543689779040395	7.988667064982712	10.601076752958619	6.994633544273928e-8	4.278230954024122e-6	8.513148658068575	ENSMUSG00000018819.1
92618_at	1.3508709575612894	6.00579982020542	9.138892572249286	4.0597973968077917e-7	1.579400308141299e-5	6.700567618217187	ENSMUSG00000074884
101014_at	1.3468593095795889	5.545955758150954	6.627598511824079	1.4301261713675909e-5	2.397236997052144e-4	3.0102753775632074	ENSMUSG00000022971
103916_at	1.344326867308709	6.184320844784278	7.014885251400044	7.845593732754758e-6	1.5213629586124442e-4	3.632740382924691	ENSMUSG00000030917
98920_g_at	1.3399878916902956	7.64250954151863	6.520771561453056	1.6937172852029535e-5	2.7116848022582673e-4	2.8349503658069537	ENSMUSG00000031556
100481_at	1.3351970567145974	6.035641536462002	11.265194953384908	3.3511991236568596e-8	2.5609162460005978e-6	9.267907351810294	ENSMUSG00000027966
99864_at	1.3297060482215848	6.625618400423433	7.489549119498671	3.86105730398965e-6	8.912547802628975e-5	4.367958038083639	ENSMUSG00000018500
95608_at	1.3293532712099774	5.597318052911312	5.916678505549998	4.5405467243890846e-5	5.780055809803353e-4	1.8138016426664851	ENSMUSG00000021939
100976_at	1.3282701842513767	8.515628401344822	7.859260524548497	2.266888348670459e-6	5.897687853790978e-5	4.920062638971059	ENSMUSG00000032290
100962_at	1.3235339657089646	6.82744938973786	6.894150846324591	9.440180866495257e-6	1.737411397941139e-4	3.440891694414498	ENSMUSG00000025402
98891_at	1.3232178215066064	5.445043768454306	6.032546057895552	3.7433662671108585e-5	4.999696036757262e-4	2.013569718665286	ENSMUSG00000050088
160977_at	1.3204857267017047	5.130635998849481	6.424898779659121	1.9740116352216575e-5	3.043389790203464e-4	2.6762599709702286	ENSMUSG00000033542
97509_f_at	1.319703451115771	7.459621466802241	7.400414999760438	4.4012070653505e-6	9.867553650286721e-5	4.23218468184311	ENSMUSG00000031565
95522_i_at	1.3172689353963731	7.438726943990752	7.875510551519073	2.2152956893288852e-6	5.811893396709899e-5	4.943926068909505	ENSMUSG00000058291
93609_at	1.3154966971955462	6.398893478669905	7.793898743236571	2.4876356565088367e-6	6.338084394334592e-5	4.823737774789258	ENSMUSG00000036580
100611_at	1.3144511124004845	4.568755754005022	6.277134189627111	2.505704923286306e-5	3.6595152036701e-4	2.429184640465296	ENSMUSG00000069516
93235_at	1.3108615663237329	6.751005962453427	12.147665062073692	1.3297515474320964e-8	1.2510075577404954e-6	10.2120544370793	ENSMUSG00000030522
160936_at	1.3103010344781492	8.846951483424537	6.231717017504597	2.697921022276945e-5	3.8726020374936195e-4	2.3526354655265695	ENSMUSG00000025935
